3700.0,3700.0,3700.0,3700.0,1000,2023-05-19,GGG
27000.0,27000.0,26800.0,26800.0,2500,2023-05-19,GHC
8700.0,8700.0,8700.0,8700.0,500,2023-05-19,GLW
23850.0,23850.0,23700.0,23700.0,196000,2023-05-19,GIL
15900.0,16500.0,15900.0,16250.0,2257100,2023-05-19,GEG
9020.0,9020.0,9020.0,9020.0,200,2023-05-19,GMC
51400.0,51400.0,50700.0,50700.0,83600,2023-05-19,GMD
21500.0,21500.0,21500.0,21500.0,1000,2023-05-19,GMX
10600.0,10700.0,10550.0,10700.0,80500,2023-05-19,GSP
12800.0,13950.0,12800.0,13950.0,26400,2023-05-19,GTA
500.0,600.0,500.0,600.0,27600,2023-05-19,GTT
41000.0,41000.0,41000.0,41000.0,400,2023-05-19,PHN
15500.0,15500.0,15500.0,15500.0,100,2023-05-19,HAD
17000.0,17000.0,17000.0,17000.0,100,2023-05-19,HDP
7640.0,7700.0,7630.0,7650.0,2616600,2023-05-19,HAG
39700.0,39700.0,39000.0,39200.0,506200,2023-05-19,HAH
4080.0,4140.0,4040.0,4090.0,2253200,2023-05-19,HPX
3170.0,3190.0,3160.0,3180.0,77500,2023-05-19,HID
13100.0,13200.0,13000.0,13150.0,1618800,2023-05-19,HHV
12100.0,12500.0,12000.0,12100.0,139800,2023-05-19,AAS
16600.0,17500.0,16300.0,17400.0,100100,2023-05-19,HD6
6700.0,6700.0,6700.0,6700.0,100,2023-05-19,HSM
4790.0,4790.0,4690.0,4750.0,99100,2023-05-19,HAP
4430.0,4430.0,4210.0,4350.0,104100,2023-05-19,HAR
8800.0,8800.0,8750.0,8750.0,1000,2023-05-19,HAS
25900.0,26000.0,25900.0,26000.0,1500,2023-05-19,HAT
3300.0,3300.0,3300.0,3300.0,500,2023-05-19,HAV
17900.0,18000.0,17800.0,17900.0,192500,2023-05-19,HAX
8000.0,8240.0,8000.0,8100.0,1621700,2023-05-19,HBC
6500.0,6500.0,6500.0,6500.0,4300,2023-05-19,HBH
6200.0,6300.0,6100.0,6100.0,27900,2023-05-19,HBS
10900.0,10900.0,10900.0,10900.0,200,2023-05-19,HCC
6870.0,6890.0,6720.0,6740.0,175900,2023-05-19,HCD
25700.0,26100.0,25650.0,25850.0,3288000,2023-05-19,HCM
3900.0,4000.0,3900.0,3900.0,1600,2023-05-19,HTE
5100.0,5300.0,5000.0,5200.0,11300,2023-05-19,HDA
19550.0,19550.0,19300.0,19350.0,419900,2023-05-19,HDB
33900.0,34300.0,33500.0,33900.0,352800,2023-05-19,HDC
33800.0,34800.0,33800.0,34400.0,724200,2023-05-19,HDG
31500.0,31500.0,31200.0,31400.0,12200,2023-05-19,HDM
500.0,500.0,500.0,500.0,15000,2023-05-19,HDO
18100.0,18100.0,18100.0,18100.0,200,2023-05-19,DHD
14500.0,14500.0,14500.0,14500.0,100,2023-05-19,HEJ
19500.0,19500.0,19500.0,19500.0,100,2023-05-19,HEP
1400.0,1400.0,1300.0,1300.0,135600,2023-05-19,HHG
11550.0,11550.0,11300.0,11500.0,488100,2023-05-19,HHP
4810.0,4810.0,4720.0,4720.0,1254200,2023-05-19,HHS
8590.0,8590.0,8450.0,8450.0,2268600,2023-05-19,TCH
5370.0,5590.0,5360.0,5470.0,15600,2023-05-19,HSL
7300.0,7300.0,7300.0,7300.0,15000,2023-05-19,HIG
36700.0,36700.0,36700.0,36700.0,200,2023-05-19,HJS
700.0,700.0,700.0,700.0,559500,2023-05-19,HKB
600.0,600.0,500.0,600.0,215800,2023-05-19,HLA
11000.0,11900.0,11000.0,11500.0,40800,2023-05-19,HLC
36100.0,36200.0,36100.0,36100.0,3000,2023-05-19,HLD
10000.0,10000.0,10000.0,10000.0,200,2023-05-19,HMC
25300.0,25300.0,23000.0,23000.0,300,2023-05-19,HMS
17200.0,17200.0,17200.0,17200.0,200,2023-05-19,HAF
3850.0,3850.0,3760.0,3800.0,1098800,2023-05-19,HNG
18200.0,18200.0,18100.0,18100.0,700,2023-05-19,HNA
8700.0,8800.0,8700.0,8800.0,10500,2023-05-19,HNM
4500.0,4500.0,4500.0,4500.0,600,2023-05-19,HRT
4700.0,4700.0,4600.0,4600.0,61500,2023-05-19,HOM
16000.0,16000.0,16000.0,16000.0,100,2023-05-19,HOT
6200.0,6200.0,6200.0,6200.0,100,2023-05-19,HAC
22000.0,22100.0,21850.0,21900.0,4042200,2023-05-19,HPG
57700.0,57700.0,57200.0,57200.0,2200,2023-05-19,HPP
38500.0,38500.0,38500.0,38500.0,5300,2023-05-19,DPH
13000.0,13000.0,13000.0,13000.0,100,2023-05-19,HPT
16100.0,17900.0,16100.0,17900.0,200,2023-05-19,HPW
4600.0,4620.0,4510.0,4530.0,6133400,2023-05-19,HQC
15500.0,15750.0,15400.0,15650.0,3073400,2023-05-19,HSG
1100.0,1100.0,1000.0,1000.0,1600,2023-05-19,HSI
13850.0,13850.0,13600.0,13800.0,266500,2023-05-19,HT1
37500.0,37500.0,37100.0,37200.0,25100,2023-05-19,HTG
12700.0,12700.0,12400.0,12500.0,278700,2023-05-19,HTN
38800.0,38800.0,38800.0,38800.0,2000,2023-05-19,HTP
1100.0,1200.0,1100.0,1200.0,25000,2023-05-19,HTT
10000.0,10000.0,10000.0,10000.0,100,2023-05-19,HTV
4000.0,4300.0,3600.0,4300.0,300,2023-05-19,HU3
8100.0,8200.0,8100.0,8100.0,1000,2023-05-19,HU4
27400.0,28600.0,27400.0,28300.0,22900,2023-05-19,HD2
5400.0,5600.0,5100.0,5500.0,500,2023-05-19,HU6
7400.0,7400.0,7000.0,7000.0,1000,2023-05-19,HD8
12400.0,12400.0,12400.0,12400.0,1300,2023-05-19,HWS
36500.0,36500.0,36500.0,36500.0,100,2023-05-19,HUG
16700.0,16900.0,16600.0,16800.0,677200,2023-05-19,HUT
6210.0,6210.0,6120.0,6150.0,108400,2023-05-19,HVH
2940.0,2950.0,2940.0,2950.0,1200,2023-05-19,HVX
2440.0,2460.0,2400.0,2430.0,974200,2023-05-19,IBC
